id,sbi
20231223_500101001_13:40,0.03521045669913292
20231223_500101001_14:00,0.0
20231223_500101001_14:20,0.0
20231223_500101001_14:40,0.007922947406768799
20231223_500101001_15:00,0.0
20231223_500101001_15:20,0.46170109510421753
20231223_500101001_15:40,0.990088939666748
20231223_500101001_16:00,0.0
20231223_500101001_16:20,0.0
20231223_500101001_16:40,0.4074230492115021
20231223_500101001_17:00,0.0
20231223_500101001_17:20,0.0
20231223_500101001_17:40,1.0117257833480835
20231223_500101001_18:00,0.0
20231223_500101001_18:20,1.6105321645736694
20231223_500101001_18:40,1.3443161249160767
20231223_500101001_19:00,1.254335641860962
20231223_500101001_19:20,0.0
20231223_500101001_19:40,2.026956796646118
20231223_500101001_20:00,1.5827486515045166
20231223_500101001_20:20,1.3538731336593628
20231223_500101001_20:40,0.0
20231223_500101001_21:00,0.0
20231223_500101001_21:20,0.0
20231223_500101001_21:40,0.0
20231223_500101001_22:00,0.0
20231223_500101001_22:20,0.0
20231223_500101001_22:40,0.0
20231223_500101001_23:00,0.0
20231223_500101001_23:20,0.0
20231223_500101001_23:40,3.1343438625335693
20231224_500101001_00:00,2.454777479171753
20231224_500101001_00:20,0.1432124525308609
20231224_500101001_00:40,0.0
20231224_500101001_01:00,2.9945261478424072
20231224_500101001_01:20,3.472198963165283
20231224_500101001_01:40,5.2304606437683105
20231224_500101001_02:00,4.341801643371582
20231224_500101001_02:20,3.956092596054077
20231224_500101001_02:40,4.550704479217529
20231224_500101001_03:00,5.853329181671143
20231224_500101001_03:20,5.533897876739502
20231224_500101001_03:40,10.129942893981934
20231224_500101001_04:00,12.345063209533691
20231224_500101001_04:20,10.812318801879883
20231224_500101001_04:40,9.330852508544922
20231224_500101001_05:00,17.782249450683594
20231224_500101001_05:20,16.539331436157227
20231224_500101001_05:40,12.741146087646484
20231224_500101001_06:00,12.850132942199707
20231224_500101001_06:20,13.482613563537598
20231224_500101001_06:40,11.607499122619629
20231224_500101001_07:00,11.663777351379395
20231224_500101001_07:20,7.45781135559082
20231224_500101001_07:40,5.903395175933838
20231224_500101001_08:00,0.0
20231224_500101001_08:20,2.39880108833313
20231224_500101001_08:40,2.1409566402435303
20231224_500101001_09:00,1.752802848815918
20231224_500101001_09:20,3.6207118034362793
20231224_500101001_09:40,2.5230751037597656
20231224_500101001_10:00,3.4946107864379883
20231224_500101001_10:20,4.471412658691406
20231224_500101001_10:40,3.7633612155914307
20231224_500101001_11:00,3.39615797996521
20231224_500101001_11:20,6.045048713684082
20231224_500101001_11:40,4.2020697593688965
20231224_500101001_12:00,13.640108108520508
20231224_500101001_12:20,10.712182998657227
20231224_500101001_12:40,5.484483242034912
20231224_500101001_13:00,3.4297502040863037
20231224_500101001_13:20,3.7791476249694824
20231224_500101001_13:40,5.437112808227539
20231224_500101001_14:00,5.70254373550415
20231224_500101001_14:20,6.537121772766113
20231224_500101001_14:40,5.564720153808594
20231224_500101001_15:00,0.0
20231224_500101001_15:20,0.0
20231224_500101001_15:40,0.0
20231224_500101001_16:00,0.0
20231224_500101001_16:20,0.0
20231224_500101001_16:40,2.5527803897857666
20231224_500101001_17:00,0.7060210108757019
20231224_500101001_17:20,0.0
20231224_500101001_17:40,0.0
20231224_500101001_18:00,3.8973231315612793
20231224_500101001_18:20,3.068005323410034
20231224_500101001_18:40,0.9683747887611389
20231224_500101001_19:00,2.1634247303009033
20231224_500101001_19:20,1.3674124479293823
20231224_500101001_19:40,1.2068487405776978
20231224_500101001_20:00,2.2975165843963623
20231224_500101001_20:20,2.1214065551757812
20231224_500101001_20:40,2.2529687881469727
20231224_500101001_21:00,1.7102808952331543
20231224_500101001_21:20,3.2406222820281982
20231224_500101001_21:40,3.251582145690918
20231224_500101001_22:00,3.2437217235565186
20231224_500101001_22:20,3.5263144969940186
20231224_500101001_22:40,5.802494525909424
20231224_500101001_23:00,3.4463284015655518
20231224_500101001_23:20,3.8079371452331543
20231224_500101001_23:40,4.279424667358398
20231021_500101002_00:00,3.377711057662964
20231021_500101002_00:20,3.302833080291748
20231021_500101002_00:40,2.431272029876709
20231021_500101002_01:00,3.0759835243225098
20231021_500101002_01:20,3.0759835243225098
20231021_500101002_01:40,3.6606056690216064
20231021_500101002_02:00,3.5883591175079346
20231021_500101002_02:20,3.65653657913208
20231021_500101002_02:40,3.199716329574585
20231021_500101002_03:00,3.1495578289031982
20231021_500101002_03:20,3.1202094554901123
20231021_500101002_03:40,3.27951979637146
20231021_500101002_04:00,3.9198694229125977
20231021_500101002_04:20,4.408022403717041
20231021_500101002_04:40,3.253953456878662
20231021_500101002_05:00,2.9228761196136475
20231021_500101002_05:20,2.777240753173828
20231021_500101002_05:40,3.9897894859313965
20231021_500101002_06:00,6.073207855224609
20231021_500101002_06:20,6.917137145996094
20231021_500101002_06:40,8.847639083862305
20231021_500101002_07:00,12.660185813903809
20231021_500101002_07:20,12.684389114379883
20231021_500101002_07:40,13.688758850097656
20231021_500101002_08:00,11.141230583190918
20231021_500101002_08:20,12.071892738342285
20231021_500101002_08:40,4.071197032928467
20231021_500101002_09:00,0.8744783997535706
20231021_500101002_09:20,0.8312814235687256
20231021_500101002_09:40,0.9892572164535522
20231021_500101002_10:00,1.3656961917877197
20231021_500101002_10:20,1.5993132591247559
20231021_500101002_10:40,1.5345457792282104
20231021_500101002_11:00,2.684263229370117
20231021_500101002_11:20,4.52012825012207
20231021_500101002_11:40,3.3685858249664307
20231021_500101002_12:00,4.828004360198975
20231021_500101002_12:20,5.000446319580078
20231021_500101002_12:40,8.309497833251953
20231021_500101002_13:00,4.773614883422852
20231021_500101002_13:20,4.840362071990967
20231021_500101002_13:40,2.9688947200775146
20231021_500101002_14:00,1.6850717067718506
20231021_500101002_14:20,1.4268261194229126
20231021_500101002_14:40,1.6659486293792725
20231021_500101002_15:00,1.6685131788253784
20231021_500101002_15:20,1.783547043800354
20231021_500101002_15:40,0.7955218553543091
20231021_500101002_16:00,0.7279589772224426
20231021_500101002_16:20,1.6605250835418701
20231021_500101002_16:40,2.382845878601074
20231021_500101002_17:00,1.7001546621322632
20231021_500101002_17:20,1.2777268886566162
20231021_500101002_17:40,3.359809637069702
20231021_500101002_18:00,4.759946823120117
20231021_500101002_18:20,3.8286962509155273
20231021_500101002_18:40,7.687643051147461
20231021_500101002_19:00,4.6208319664001465
20231021_500101002_19:20,5.787756443023682
20231021_500101002_19:40,5.9866251945495605
20231021_500101002_20:00,4.045073986053467
20231021_500101002_20:20,2.8105528354644775
20231021_500101002_20:40,2.1802852153778076
20231021_500101002_21:00,2.08624529838562
20231021_500101002_21:20,2.2038891315460205
20231021_500101002_21:40,3.215655565261841
20231021_500101002_22:00,2.1207733154296875
20231021_500101002_22:20,2.0175156593322754
20231021_500101002_22:40,2.0589261054992676
20231021_500101002_23:00,2.1340339183807373
20231021_500101002_23:20,2.2775673866271973
20231021_500101002_23:40,2.1480462551116943
20231022_500101002_00:00,2.2894608974456787
20231022_500101002_00:20,2.272716999053955
20231022_500101002_00:40,1.3604607582092285
20231022_500101002_01:00,1.6195063591003418
20231022_500101002_01:20,1.6195063591003418
20231022_500101002_01:40,2.0597195625305176
20231022_500101002_02:00,2.1429524421691895
20231022_500101002_02:20,2.0074312686920166
20231022_500101002_02:40,2.0631167888641357
20231022_500101002_03:00,2.1660170555114746
20231022_500101002_03:20,2.2163596153259277
20231022_500101002_03:40,2.543729066848755
20231022_500101002_04:00,2.937462568283081
20231022_500101002_04:20,3.6379454135894775
20231022_500101002_04:40,3.293921709060669
20231022_500101002_05:00,3.2013256549835205
20231022_500101002_05:20,3.0794880390167236
20231022_500101002_05:40,3.405493974685669
20231022_500101002_06:00,3.117621898651123
20231022_500101002_06:20,3.611783027648926
20231022_500101002_06:40,3.7662360668182373
20231022_500101002_07:00,4.540275573730469
20231022_500101002_07:20,3.7818915843963623
20231022_500101002_07:40,3.299981117248535
20231022_500101002_08:00,1.7692393064498901
20231022_500101002_08:20,2.0850484371185303
20231022_500101002_08:40,1.4952805042266846
20231022_500101002_09:00,3.408611536026001
20231022_500101002_09:20,3.3578317165374756
20231022_500101002_09:40,2.9910943508148193
20231022_500101002_10:00,1.0412946939468384
20231022_500101002_10:20,2.1144185066223145
20231022_500101002_10:40,1.7375375032424927
20231022_500101002_11:00,2.169193744659424
20231022_500101002_11:20,2.37225604057312
20231022_500101002_11:40,2.312699556350708
20231022_500101002_12:00,0.9899907112121582
20231022_500101002_12:20,2.876007318496704
20231022_500101002_12:40,2.947984218597412
20231022_500101002_13:00,1.4170303344726562
20231022_500101002_13:20,1.2757947444915771
20231022_500101002_13:40,1.1109883785247803
20231022_500101002_14:00,1.053174614906311
20231022_500101002_14:20,1.5543885231018066
20231022_500101002_14:40,1.555436372756958
20231022_500101002_15:00,0.8648120164871216
20231022_500101002_15:20,0.8211296796798706
20231022_500101002_15:40,1.2719740867614746
20231022_500101002_16:00,0.6115301847457886
20231022_500101002_16:20,0.6217604279518127
20231022_500101002_16:40,1.3270294666290283
20231022_500101002_17:00,2.0632598400115967
20231022_500101002_17:20,2.7847306728363037
20231022_500101002_17:40,3.451077938079834
20231022_500101002_18:00,2.1045405864715576
20231022_500101002_18:20,2.0537006855010986
20231022_500101002_18:40,1.8035423755645752
20231022_500101002_19:00,1.474221110343933
20231022_500101002_19:20,1.212566614151001
20231022_500101002_19:40,1.109476089477539
20231022_500101002_20:00,1.0721501111984253
20231022_500101002_20:20,1.1795086860656738
20231022_500101002_20:40,0.8515895009040833
20231022_500101002_21:00,1.030116081237793
20231022_500101002_21:20,0.6880956292152405
20231022_500101002_21:40,1.103359580039978
20231022_500101002_22:00,0.581057071685791
20231022_500101002_22:20,0.4996512532234192
20231022_500101002_22:40,0.484553724527359
20231022_500101002_23:00,1.4265658855438232
20231022_500101002_23:20,1.2899117469787598
20231022_500101002_23:40,0.9055594205856323
20231023_500101002_00:00,0.8385854363441467
20231023_500101002_00:20,1.1341063976287842
20231023_500101002_00:40,1.3292272090911865
20231023_500101002_01:00,2.148851156234741
20231023_500101002_01:20,2.0818703174591064
20231023_500101002_01:40,2.324125051498413
20231023_500101002_02:00,2.521352767944336
20231023_500101002_02:20,2.562229871749878
20231023_500101002_02:40,3.2297470569610596
20231023_500101002_03:00,3.2471303939819336
20231023_500101002_03:20,3.063920259475708
20231023_500101002_03:40,3.1851539611816406
20231023_500101002_04:00,3.3868913650512695
20231023_500101002_04:20,5.21295166015625
20231023_500101002_04:40,3.562929630279541
20231023_500101002_05:00,3.5707266330718994
20231023_500101002_05:20,3.564720392227173
20231023_500101002_05:40,6.340208530426025
20231023_500101002_06:00,7.161953449249268
20231023_500101002_06:20,10.507725715637207
20231023_500101002_06:40,10.810709953308105
20231023_500101002_07:00,13.951733589172363
20231023_500101002_07:20,13.330373764038086
20231023_500101002_07:40,3.294194459915161
20231023_500101002_08:00,0.5672901272773743
20231023_500101002_08:20,0.7472341060638428
20231023_500101002_08:40,0.36449962854385376
20231023_500101002_09:00,0.2803013324737549
20231023_500101002_09:20,0.3868677616119385
20231023_500101002_09:40,0.5115190148353577
20231023_500101002_10:00,0.3808647692203522
20231023_500101002_10:20,0.42528200149536133
20231023_500101002_10:40,0.44999396800994873
20231023_500101002_11:00,0.7231959700584412
20231023_500101002_11:20,0.8342518210411072
20231023_500101002_11:40,0.5342465043067932
20231023_500101002_12:00,0.595852255821228
20231023_500101002_12:20,1.2883304357528687
20231023_500101002_12:40,1.3502432107925415
20231023_500101002_13:00,0.6983118057250977
20231023_500101002_13:20,0.5514881610870361
20231023_500101002_13:40,0.7094302773475647
20231023_500101002_14:00,0.6230978965759277
20231023_500101002_14:20,0.9259511232376099
20231023_500101002_14:40,0.8004310727119446
20231023_500101002_15:00,0.6991358995437622
20231023_500101002_15:20,0.8769953846931458
20231023_500101002_15:40,1.416538119316101
20231023_500101002_16:00,1.4033739566802979
20231023_500101002_16:20,3.035163164138794
20231023_500101002_16:40,4.884100914001465
20231023_500101002_17:00,10.994391441345215
20231023_500101002_17:20,15.309409141540527
20231023_500101002_17:40,19.044292449951172
20231023_500101002_18:00,19.29139518737793
20231023_500101002_18:20,15.856689453125
20231023_500101002_18:40,7.459503650665283
20231023_500101002_19:00,1.3364644050598145
20231023_500101002_19:20,1.2192593812942505
20231023_500101002_19:40,1.2738611698150635
20231023_500101002_20:00,1.0461078882217407
20231023_500101002_20:20,1.2962969541549683
20231023_500101002_20:40,1.38178551197052
20231023_500101002_21:00,1.1849843263626099
20231023_500101002_21:20,1.2237377166748047
20231023_500101002_21:40,1.2648173570632935
20231023_500101002_22:00,1.143685221672058
20231023_500101002_22:20,0.6911824345588684
20231023_500101002_22:40,1.1862213611602783
20231023_500101002_23:00,1.2474404573440552
20231023_500101002_23:20,1.3375788927078247
20231023_500101002_23:40,1.5943020582199097
20231024_500101002_00:00,1.9838001728057861
20231024_500101002_00:20,3.313631772994995
20231024_500101002_00:40,3.690298080444336
20231024_500101002_01:00,4.2677106857299805
20231024_500101002_01:20,4.140215873718262
20231024_500101002_01:40,4.15873384475708
20231024_500101002_02:00,4.298772811889648
20231024_500101002_02:20,5.224111557006836
20231024_500101002_02:40,5.280088424682617
20231024_500101002_03:00,5.182263374328613
20231024_500101002_03:20,5.182263374328613
20231024_500101002_03:40,5.770859718322754
20231024_500101002_04:00,5.6495680809021
20231024_500101002_04:20,6.194222927093506
20231024_500101002_04:40,5.641305446624756
20231024_500101002_05:00,5.083297252655029
20231024_500101002_05:20,5.490286350250244
20231024_500101002_05:40,7.8107757568359375
20231024_500101002_06:00,5.73398494720459
20231024_500101002_06:20,5.227485179901123
20231024_500101002_06:40,5.280874729156494
20231024_500101002_07:00,10.477575302124023
20231024_500101002_07:20,12.222223281860352
20231024_500101002_07:40,3.9478602409362793
20231024_500101002_08:00,0.8987447023391724
20231024_500101002_08:20,0.8563891053199768
20231024_500101002_08:40,0.5757455229759216
20231024_500101002_09:00,0.42130178213119507
20231024_500101002_09:20,0.44896799325942993
20231024_500101002_09:40,0.451057493686676
20231024_500101002_10:00,0.42964503169059753
20231024_500101002_10:20,0.5020981431007385
20231024_500101002_10:40,0.6058858036994934
20231024_500101002_11:00,0.6990571022033691
20231024_500101002_11:20,0.5833495259284973
20231024_500101002_11:40,0.5679641366004944
20231024_500101002_12:00,0.3926101624965668
20231024_500101002_12:20,0.6100651621818542
20231024_500101002_12:40,1.17743980884552
20231024_500101002_13:00,0.4303450584411621
20231024_500101002_13:20,0.44822028279304504
20231024_500101002_13:40,0.4788859784603119
20231024_500101002_14:00,0.4208701550960541
20231024_500101002_14:20,0.4738088548183441
20231024_500101002_14:40,0.44802325963974
20231024_500101002_15:00,0.6823630928993225
20231024_500101002_15:20,0.6915022134780884
20231024_500101002_15:40,1.3686308860778809
20231024_500101002_16:00,1.6821424961090088
20231024_500101002_16:20,3.233779191970825
20231024_500101002_16:40,5.433652877807617
20231024_500101002_17:00,7.062286853790283
20231024_500101002_17:20,13.07696533203125
20231024_500101002_17:40,19.571218490600586
20231024_500101002_18:00,20.21299171447754
20231024_500101002_18:20,16.057493209838867
20231024_500101002_18:40,14.161355972290039
20231024_500101002_19:00,3.8634092807769775
20231024_500101002_19:20,1.540155291557312
20231024_500101002_19:40,1.4815444946289062
20231024_500101002_20:00,1.5599334239959717
20231024_500101002_20:20,1.6754213571548462
20231024_500101002_20:40,1.2834136486053467
20231024_500101002_21:00,1.5739471912384033
20231024_500101002_21:20,2.0030369758605957
20231024_500101002_21:40,6.16098165512085
20231024_500101002_22:00,7.573442459106445
20231024_500101002_22:20,2.004802703857422
20231024_500101002_22:40,0.894195020198822
20231024_500101002_23:00,0.8111089468002319
20231024_500101002_23:20,0.8750461339950562
20231024_500101002_23:40,0.8808603882789612
20231218_500101002_00:00,0.8385854363441467
20231218_500101002_00:20,1.1341063976287842
20231218_500101002_00:40,1.3292272090911865
20231218_500101002_01:00,2.148851156234741
20231218_500101002_01:20,2.0818703174591064
20231218_500101002_01:40,2.324125051498413
20231218_500101002_02:00,2.521352767944336
20231218_500101002_02:20,2.562229871749878
20231218_500101002_02:40,3.2297470569610596
20231218_500101002_03:00,3.2471303939819336
20231218_500101002_03:20,3.063920259475708
20231218_500101002_03:40,3.1851539611816406
20231218_500101002_04:00,3.3868913650512695
20231218_500101002_04:20,5.21295166015625
20231218_500101002_04:40,3.562929630279541
20231218_500101002_05:00,3.5707266330718994
20231218_500101002_05:20,3.564720392227173
20231218_500101002_05:40,6.340208530426025
20231218_500101002_06:00,7.161953449249268
20231218_500101002_06:20,10.507725715637207
20231218_500101002_06:40,10.810709953308105
20231218_500101002_07:00,13.951733589172363
20231218_500101002_07:20,13.330373764038086
20231218_500101002_07:40,3.294194459915161
20231218_500101002_08:00,0.5672901272773743
20231218_500101002_08:20,0.7472341060638428
20231218_500101002_08:40,0.36449962854385376
20231218_500101002_09:00,0.2803013324737549
20231218_500101002_09:20,0.3868677616119385
20231218_500101002_09:40,0.5115190148353577
20231218_500101002_10:00,0.3808647692203522
20231218_500101002_10:20,0.42528200149536133
20231218_500101002_10:40,0.44999396800994873
20231218_500101002_11:00,0.7231959700584412
20231218_500101002_11:20,0.8342518210411072
20231218_500101002_11:40,0.5342465043067932
20231218_500101002_12:00,0.595852255821228
20231218_500101002_12:20,1.2883304357528687
20231218_500101002_12:40,1.3502432107925415
20231218_500101002_13:00,0.6983118057250977
20231218_500101002_13:20,0.5514881610870361
20231218_500101002_13:40,0.7094302773475647
20231218_500101002_14:00,0.6230978965759277
20231218_500101002_14:20,0.9259511232376099
20231218_500101002_14:40,0.8004310727119446
20231218_500101002_15:00,0.6991358995437622
20231218_500101002_15:20,0.8769953846931458
20231218_500101002_15:40,1.416538119316101
20231218_500101002_16:00,1.4033739566802979
20231218_500101002_16:20,3.035163164138794
20231218_500101002_16:40,4.884100914001465
20231218_500101002_17:00,10.994391441345215
20231218_500101002_17:20,15.309409141540527
20231218_500101002_17:40,19.044292449951172
20231218_500101002_18:00,19.29139518737793
20231218_500101002_18:20,15.856689453125
20231218_500101002_18:40,7.459503650665283
20231218_500101002_19:00,1.3364644050598145
20231218_500101002_19:20,1.2192593812942505
20231218_500101002_19:40,1.2738611698150635
20231218_500101002_20:00,1.0461078882217407
20231218_500101002_20:20,1.2962969541549683
20231218_500101002_20:40,1.38178551197052
20231218_500101002_21:00,1.1849843263626099
20231218_500101002_21:20,1.2237377166748047
20231218_500101002_21:40,1.2648173570632935
20231218_500101002_22:00,1.143685221672058
20231218_500101002_22:20,0.6911824345588684
20231218_500101002_22:40,1.1862213611602783
20231218_500101002_23:00,1.2474404573440552
20231218_500101002_23:20,1.3375788927078247
20231218_500101002_23:40,1.5943020582199097
20231219_500101002_00:00,1.9838001728057861
20231219_500101002_00:20,3.313631772994995
20231219_500101002_00:40,3.690298080444336
20231219_500101002_01:00,4.2677106857299805
20231219_500101002_01:20,4.140215873718262
20231219_500101002_01:40,4.15873384475708
20231219_500101002_02:00,4.298772811889648
20231219_500101002_02:20,5.224111557006836
20231219_500101002_02:40,5.280088424682617
20231219_500101002_03:00,5.182263374328613
20231219_500101002_03:20,5.182263374328613
20231219_500101002_03:40,5.770859718322754
20231219_500101002_04:00,5.6495680809021
20231219_500101002_04:20,6.194222927093506
20231219_500101002_04:40,5.641305446624756
20231219_500101002_05:00,5.083297252655029
20231219_500101002_05:20,5.490286350250244
20231219_500101002_05:40,7.8107757568359375
20231219_500101002_06:00,5.73398494720459
20231219_500101002_06:20,5.227485179901123
20231219_500101002_06:40,5.280874729156494
20231219_500101002_07:00,10.477575302124023
20231219_500101002_07:20,12.222223281860352
20231219_500101002_07:40,3.9478602409362793
20231219_500101002_08:00,0.8987447023391724
20231219_500101002_08:20,0.8563891053199768
20231219_500101002_08:40,0.5757455229759216
20231219_500101002_09:00,0.42130178213119507
20231219_500101002_09:20,0.44896799325942993
20231219_500101002_09:40,0.451057493686676
20231219_500101002_10:00,0.42964503169059753
20231219_500101002_10:20,0.5020981431007385
20231219_500101002_10:40,0.6058858036994934
20231219_500101002_11:00,0.6990571022033691
20231219_500101002_11:20,0.5833495259284973
20231219_500101002_11:40,0.5679641366004944
20231219_500101002_12:00,0.3926101624965668
20231219_500101002_12:20,0.6100651621818542
20231219_500101002_12:40,1.17743980884552
20231219_500101002_13:00,0.0
20231219_500101002_13:20,0.0
20231219_500101002_13:40,0.0
20231219_500101002_14:00,0.0
20231219_500101002_14:20,0.06405101716518402
20231219_500101002_14:40,0.0
20231219_500101002_15:00,0.3591180145740509
20231219_500101002_15:20,0.0
20231219_500101002_15:40,0.135646790266037
20231219_500101002_16:00,2.2791569232940674
20231219_500101002_16:20,2.962768077850342
20231219_500101002_16:40,4.096961975097656
20231219_500101002_17:00,9.813079833984375
20231219_500101002_17:20,16.251502990722656
20231219_500101002_17:40,19.795812606811523
20231219_500101002_18:00,19.769351959228516
20231219_500101002_18:20,17.672988891601562
20231219_500101002_18:40,11.309904098510742
20231219_500101002_19:00,11.48043441772461
20231219_500101002_19:20,1.8775863647460938
20231219_500101002_19:40,3.8574917316436768
20231219_500101002_20:00,3.4181714057922363
20231219_500101002_20:20,1.3644858598709106
20231219_500101002_20:40,0.6769992709159851
20231219_500101002_21:00,1.9085297584533691
20231219_500101002_21:20,1.5947062969207764
20231219_500101002_21:40,2.7151496410369873
20231219_500101002_22:00,2.799262046813965
20231219_500101002_22:20,3.3734817504882812
20231219_500101002_22:40,3.5312328338623047
20231219_500101002_23:00,2.1534667015075684
20231219_500101002_23:20,1.9857765436172485
20231219_500101002_23:40,1.9915910959243774
20231220_500101002_00:00,2.98595929145813
20231220_500101002_00:20,2.921966075897217
20231220_500101002_00:40,2.897465467453003
20231220_500101002_01:00,2.9874703884124756
20231220_500101002_01:20,2.9874703884124756
20231220_500101002_01:40,3.5584652423858643
20231220_500101002_02:00,3.755558967590332
20231220_500101002_02:20,3.7081551551818848
20231220_500101002_02:40,3.7233054637908936
20231220_500101002_03:00,3.974138021469116
20231220_500101002_03:20,3.974138021469116
20231220_500101002_03:40,5.237298965454102
20231220_500101002_04:00,8.571375846862793
20231220_500101002_04:20,4.354542255401611
20231220_500101002_04:40,3.6754648685455322
20231220_500101002_05:00,3.5550248622894287
20231220_500101002_05:20,3.978245973587036
20231220_500101002_05:40,3.933987617492676
20231220_500101002_06:00,5.186956882476807
20231220_500101002_06:20,8.390987396240234
20231220_500101002_06:40,9.99101734161377
20231220_500101002_07:00,14.06191635131836
20231220_500101002_07:20,13.743631362915039
20231220_500101002_07:40,8.937271118164062
20231220_500101002_08:00,3.212174654006958
20231220_500101002_08:20,4.005668640136719
20231220_500101002_08:40,1.8574858903884888
20231220_500101002_09:00,0.29641175270080566
20231220_500101002_09:20,0.2758561074733734
20231220_500101002_09:40,0.23081202805042267
20231220_500101002_10:00,0.21118231117725372
20231220_500101002_10:20,0.2340075522661209
20231220_500101002_10:40,0.3930578827857971
20231220_500101002_11:00,0.5413922667503357
20231220_500101002_11:20,0.7652732729911804
20231220_500101002_11:40,0.8169441819190979
20231220_500101002_12:00,0.3139619529247284
20231220_500101002_12:20,0.9989914298057556
20231220_500101002_12:40,1.3290104866027832
20231220_500101002_13:00,0.5924928784370422
20231220_500101002_13:20,0.6909663081169128
20231220_500101002_13:40,0.7997562289237976
20231220_500101002_14:00,0.4557247459888458
20231220_500101002_14:20,0.20700344443321228
20231220_500101002_14:40,0.0228960532695055
20231220_500101002_15:00,0.12872102856636047
20231220_500101002_15:20,0.22254185378551483
20231220_500101002_15:40,0.2868235111236572
20231220_500101002_16:00,3.158968687057495
20231220_500101002_16:20,14.867802619934082
20231220_500101002_16:40,19.298316955566406
20231220_500101002_17:00,15.491647720336914
20231220_500101002_17:20,16.817590713500977
20231220_500101002_17:40,18.734033584594727
20231220_500101002_18:00,18.489269256591797
20231220_500101002_18:20,17.553600311279297
20231220_500101002_18:40,13.305081367492676
20231220_500101002_19:00,12.741053581237793
20231220_500101002_19:20,2.8886067867279053
20231220_500101002_19:40,2.7253692150115967
20231220_500101002_20:00,2.34948992729187
20231220_500101002_20:20,2.4861936569213867
20231220_500101002_20:40,2.2709264755249023
20231220_500101002_21:00,2.7199971675872803
20231220_500101002_21:20,2.500247001647949
20231220_500101002_21:40,2.4352009296417236
20231220_500101002_22:00,2.1864206790924072
20231220_500101002_22:20,2.6396985054016113
20231220_500101002_22:40,2.4714231491088867
20231220_500101002_23:00,9.355616569519043
20231220_500101002_23:20,9.516783714294434
20231220_500101002_23:40,9.526972770690918
20231221_500101002_00:00,3.493387222290039
20231221_500101002_00:20,4.000757217407227
20231221_500101002_00:40,4.172983646392822
20231221_500101002_01:00,4.337019920349121
20231221_500101002_01:20,4.3059563636779785
20231221_500101002_01:40,3.9906065464019775
20231221_500101002_02:00,4.149622440338135
20231221_500101002_02:20,4.272407054901123
20231221_500101002_02:40,5.004988193511963
20231221_500101002_03:00,5.040542125701904
20231221_500101002_03:20,4.987891674041748
20231221_500101002_03:40,5.2579779624938965
20231221_500101002_04:00,3.8451297283172607
20231221_500101002_04:20,4.6372551918029785
20231221_500101002_04:40,3.4431357383728027
20231221_500101002_05:00,3.44022274017334
20231221_500101002_05:20,3.4294090270996094
20231221_500101002_05:40,4.4664692878723145
20231221_500101002_06:00,11.059911727905273
20231221_500101002_06:20,14.358181953430176
20231221_500101002_06:40,12.895771026611328
20231221_500101002_07:00,13.325037002563477
20231221_500101002_07:20,6.887099266052246
20231221_500101002_07:40,1.9991155862808228
20231221_500101002_08:00,0.9199424386024475
20231221_500101002_08:20,0.9574281573295593
20231221_500101002_08:40,0.8830794095993042
20231221_500101002_09:00,0.5866496562957764
20231221_500101002_09:20,0.44347521662712097
20231221_500101002_09:40,0.33166614174842834
20231221_500101002_10:00,0.2993089556694031
20231221_500101002_10:20,0.268972247838974
20231221_500101002_10:40,0.42510202527046204
20231221_500101002_11:00,0.3261459767818451
20231221_500101002_11:20,0.43647006154060364
20231221_500101002_11:40,0.8350017666816711
20231221_500101002_12:00,0.5397456884384155
20231221_500101002_12:20,1.4496302604675293
20231221_500101002_12:40,0.9385408759117126
20231221_500101002_13:00,0.2666988670825958
20231221_500101002_13:20,0.5547527074813843
20231221_500101002_13:40,0.35351479053497314
20231221_500101002_14:00,0.4457015097141266
20231221_500101002_14:20,0.3929242789745331
20231221_500101002_14:40,0.6090776920318604
20231221_500101002_15:00,0.6865003705024719
20231221_500101002_15:20,0.7717819809913635
20231221_500101002_15:40,1.2725954055786133
20231221_500101002_16:00,1.2709234952926636
20231221_500101002_16:20,2.063322067260742
20231221_500101002_16:40,2.082695722579956
20231221_500101002_17:00,2.040484666824341
20231221_500101002_17:20,12.000784873962402
20231221_500101002_17:40,19.185529708862305
20231221_500101002_18:00,18.316307067871094
20231221_500101002_18:20,14.137287139892578
20231221_500101002_18:40,0.7834582328796387
20231221_500101002_19:00,0.8263875246047974
20231221_500101002_19:20,0.7456752061843872
20231221_500101002_19:40,0.8674061298370361
20231221_500101002_20:00,1.0058151483535767
20231221_500101002_20:20,1.076527714729309
20231221_500101002_20:40,1.6577613353729248
20231221_500101002_21:00,1.452418327331543
20231221_500101002_21:20,1.7059673070907593
20231221_500101002_21:40,0.9447252750396729
20231221_500101002_22:00,1.0291988849639893
20231221_500101002_22:20,1.1069214344024658
20231221_500101002_22:40,1.2271573543548584
20231221_500101002_23:00,1.3782013654708862
20231221_500101002_23:20,2.4391839504241943
20231221_500101002_23:40,2.4002010822296143
20231222_500101002_00:00,4.1618475914001465
20231222_500101002_00:20,4.92769718170166
20231222_500101002_00:40,5.130812168121338
20231222_500101002_01:00,5.153674602508545
20231222_500101002_01:20,5.6353020668029785
20231222_500101002_01:40,6.569611072540283
20231222_500101002_02:00,3.963921070098877
20231222_500101002_02:20,3.8757283687591553
